1235501363,세븐일레븐동두천법원점,홍길동,경기도 동두천시 지행동 285-1번지 ,,01008059842,,37.89227679,127.0584513,stock1363
1235501364,세븐일레븐중앙시장점,홍길동,경기도 동두천시 생연동 590-15번지,,01062218803,,37.9058293,127.0528671,stock1364
1235501365,미니스톱동두천건영점,홍길동,경기도 동두천시 지행동 660-4번지,,01092581048,,37.8969936,127.0465398,stock1365
1235501366,씨유동두천정장로점,홍길동,경기도 동두천시 생연동 641-24번지 1층,,01077899851,,37.9041881,127.0562089,stock1366
1235501367,세븐일레븐 동두천시민회관점,홍길동,경기도 동두천시 상패동 74-1번지,,01083410543,,37.9033283,127.0434281,stock1367
1235501368,GS25심곡2점,홍길동,경기도 부천시 심곡본동 654-4번지 1층 일부호 ,,01091545993,,37.48057099,126.7788562,stock1368
1235501369,지에스(GS)25 중동본점,홍길동,경기도 부천시 중동 1203-7번지 1층일부 ,,01085504230,,37.49298291,126.7722155,stock1369
1235501370,세븐일레븐부천효성해링턴점,홍길동,경기도 부천시 중동 1298번지 상가동 102호,,01002749293,,37.49045642,126.7703236,stock1370
1235501371,이마트24R송내푸르지오점,홍길동,경기도 부천시 송내동 379번지 1층 일부호 ,,01043890920,,37.48442594,126.7688838,stock1371
1235501372,씨유(CU)부천예술고점,홍길동,경기도 부천시 중동 1031-1번지 에스티마오피스텔 106호 일부 ,,01086389796,,37.50528864,126.7622704,stock1372
1235501373,지에스(GS)25 중동길주점,홍길동,경기도 부천시 중동 1058-2번지 중동프라자 103호 일부 ,,01020526829,,37.50384191,126.7732678,stock1373
1235501374,이마트24부천중앙점,홍길동,"경기도 부천시 심곡동 365-15번지 금강빌딩, 1층일부 ",,01030076647,,37.49042665,126.7824368,stock1374
1235501375,세븐일레븐 중동한신점,홍길동,경기도 부천시 중동 1144-2번지 디아뜨갤러리3 B동 101호,,01080823891,,37.50103981,126.7728206,stock1375
1235501376,GS25고강태백점,홍길동,경기도 부천시 고강동 365-4번지 104호 일부 ,,01048274359,,37.52937311,126.8178541,stock1376
1235501377,씨유부천스카이점,홍길동,경기도 부천시 심곡동 380-1번지 1층 일부 ,,01049759235,,37.48716678,126.7814499,stock1377
1235501378,(주)사나푸드 세븐일레븐부천리첸시아점,홍길동,경기도 부천시 중동 1116번지 리첸시아 중동 101호 일부 ,,01009016462,,37.49538287,126.7792784,stock1378
1235501379,지에스(GS)25 옥길카운티점,홍길동,"경기도 부천시 옥길동 742-1번지 제이드카운티 101, 102호 일부 ",,01047414843,,37.46601736,126.8250412,stock1379
1235501380,씨유중동역점,홍길동,경기도 부천시 상동 327-14번지 1층 일부호,,01096446446,,37.48723412,126.7629389,stock1380
1235501381,GS25도당부천로점,홍길동,경기도 부천시 도당동 184-1번지 1층 일부 ,,01091647899,,37.50847867,126.7857964,stock1381
1235501382,씨유송내늘사랑점,홍길동,경기도 부천시 송내동 329번지 태림아트빌 나동 101일부호,,01060109612,,37.48473453,126.7566944,stock1382
1235501383,씨유부천대박점,홍길동,경기도 부천시 심곡동 391-3번지 1층일부 ,,01093368459,,37.48559838,126.7787734,stock1383
1235501384,cu여월주공점,홍길동,경기도 부천시 여월동 340번지 여월휴먼시아 상가 106호,,01099933725,,37.50939697,126.8059598,stock1384
1235501385,세븐일레븐 송내로데오점,홍길동,경기도 부천시 상동 405-2번지 1층 일부 ,,01015091531,,37.49063771,126.752515,stock1385
1235501386,씨유상동한아름점,홍길동,경기도 부천시 상동 392번지 한아름상가 108호 일부 ,,01020319269,,37.495009,126.749661,stock1386
1235501387,씨유상동로얄점,홍길동,경기도 부천시 상동 544-1번지 로얄타워 114호 일부 ,,01014957607,,37.50517532,126.7511309,stock1387
1235501388,씨유부천상동점,홍길동,경기도 부천시 상동 535-9번지 시그마타워 112호 일부 ,,01032530790,,37.50617522,126.7553008,stock1388
1235501389,세븐일레븐,홍길동,경기도 부천시 심곡동 116-3번지 1층 ,,01081552222,,37.49411853,126.7818358,stock1389
1235501390,지에스25중동푸르지오,홍길동,경기도 부천시 중동 1300번지 센트럴파크 푸르지오 상가동 165일부호,,01048971368,,37.50202039,126.7679128,stock1390
1235501391,지에스이십오 오정미도점,홍길동,경기도 부천시 삼정동 70-39번지 일부호,,01018825521,,37.52564509,126.771122,stock1391
1235501392,지에스25 원미파크점,홍길동,경기도 부천시 원미동 79-4번지 1층 일부 ,,01055815173,,37.49551073,126.7892716,stock1392
1235501393,세븐일레븐심곡제일점,홍길동,경기도 부천시 심곡본동 591번지 1층 일부호 ,,01097099068,,37.48279254,126.7768032,stock1393
1235501394,데이앤데이 부천점,홍길동,경기도 부천시 심곡동 36-1번지 부천우림필유에듀파크 101동 102호 일부 ,,01047915396,,37.49848304,126.7838237,stock1394
1235501395,이마트24부천R휴먼시아점,홍길동,"경기도 부천시 괴안동 254-1번지 110,111호",,01050045207,,37.47737685,126.8121601,stock1395
1235501396,씨유송내명성점,홍길동,경기도 부천시 송내동 438-1번지 1층 일부호 ,,01043070892,,37.48015073,126.7621589,stock1396
1235501397,씨유(cu)상동하나점,홍길동,경기도 부천시 상동 601-3번지 1층 일부 ,,01040704788,,37.4917616,126.7437468,stock1397
1235501398,지에스25상동스타점,홍길동,경기도 부천시 상동 604-1번지 1층 일부 ,,01049173735,,37.49203762,126.742242,stock1398
1235501399,지에스25 부천해피점,홍길동,경기도 부천시 소사본동 215번지 1층 일부호,,01081045786,,37.47231932,126.7944134,stock1399
1235501400,지에스(GS)25 상동길주로점,홍길동,경기도 부천시 상동 538-4번지 상록그린힐빌딩 118호 일부 ,,01078976452,,37.5060089,126.7576312,stock1400
1235501401,CU고강삼원점,홍길동,경기도 부천시 고강동 372번지 ,,01089050935,,37.52642543,126.8169337,stock1401
1235501402,씨유소사역푸르지오점,홍길동,"경기도 부천시 소사본동 133-12번지 부천소사역 푸르지오 상가 117동 101,1호",,01073091198,,37.4794811,126.7969054,stock1402
1235501403,세븐일레븐심곡으뜸점,홍길동,경기도 부천시 심곡동 137-5번지 1층 일부 ,,01077258609,,37.48628897,126.7867426,stock1403
1235501404,지에스25상동본점,홍길동,경기도 부천시 상동 556-4번지 1층 일부 ,,01014516186,,37.50059294,126.7528539,stock1404
1235501405,세븐일레븐 부천소새울역점,홍길동,경기도 부천시 소사본동 318-10번지 1층 일부호,,01059863589,,37.46945746,126.7962978,stock1405
1235501406,지에스25 송내기쁨점,홍길동,경기도 부천시 송내동 561-1번지 대화빌딩,,01079748330,,37.4846552,126.7709408,stock1406
1235501407,미니스톱부천성곡로점,홍길동,경기도 부천시 여월동 8-4번지 계남샤이니아파트 101호 일부,,01080384371,,37.5182633,126.8009934,stock1407
1235501408,세븐일레븐 부천신중동역점,홍길동,"경기도 부천시 중동 1136-3번지 대호프라자 103,104호 일부 ",,01054714865,,37.5007922,126.7757198,stock1408
1235501409,씨유 부천춘의현대점,홍길동,경기도 부천시 춘의동 219-33번지 1층 일부 ,,01077818248,,37.4993686,126.7852686,stock1409
1235501410,CU옥길베르디움,홍길동,경기도 부천시 옥길동 780-1번지 옥길호반베르디움 근린생활시설 2동 105호,,01037501407,,37.4619042,126.8106056,stock1410
1235501411,GS25부천역곡로점,홍길동,경기도 부천시 역곡동 72-11번지 1층 일부 ,,01058066878,,37.4889057,126.8098241,stock1411
1235501412,이마트24 역곡동부점,홍길동,"경기도 부천시 역곡동 409번지 동부센트레빌 2단지 상가 107,108호 일부 ",,01094085978,,37.48831404,126.8061283,stock1412
1235501413,씨유 중동은하점,홍길동,"경기도 부천시 중동 1038-3번지 은마하을(2)주공(아)상가동 101호일부, 102호일부 ",,01057272513,,37.50781625,126.76466,stock1413
1235501414,미니스톱 부천가톨릭대점,홍길동,경기도 부천시 역곡동 45번지 가동 1층일부 ,,01052494539,,37.4851512,126.805933,stock1414
1235501415,지에스25부천동두밸리,홍길동,경기도 부천시 도당동 222-28번지 (주)남양인쇄 1층일부 ,,01071582484,,37.51309171,126.7761915,stock1415
1235501416,씨유 웅진플레이도시점,홍길동,경기도 부천시 상동 572-1번지 부천체육문화센터 스포츠센타동 A101호 일부 ,,01038892184,,37.4998189,126.7448838,stock1416
1235501417,씨유 중동설레임점,홍길동,경기도 부천시 중동 1147-5번지 현대프라자 101호일부 ,,01017449679,,37.50239773,126.7719377,stock1417
1235501418,세븐일레븐부천심중로점,홍길동,경기도 부천시 중동 774-24번지 아세아오트프라자 1층 일부 ,,01033698207,,37.4923751,126.7701028,stock1418
1235501419,씨유원미부천로점,홍길동,경기도 부천시 도당동 88-13번지 1층 일부 ,,01073518315,,37.51367466,126.7843223,stock1419
1235501420,미니스톱 부천신일점,홍길동,경기도 부천시 중동 1143번지 신일아르디세 119호 일부 ,,01025736145,,37.50175852,126.7721885,stock1420
1235501421,이마트24 부천도당대로점,홍길동,경기도 부천시 도당동 99-1번지 고산테크노밸리  105~106호 ,,01029893105,,37.511314,126.7843291,stock1421
1235501422,씨유부천시청점내휴게음식점,홍길동,"경기도 부천시 중동 1033-3번지 117호일부(중동, 굿모닝프라자) ",,01030371979,,37.5049778,126.7644994,stock1422
1235501423,씨유 원미사랑점,홍길동,경기도 부천시 원미동 103-10번지 1층일부,,01085239954,,37.4931744,126.7877969,stock1423
1235501424,지에스25오정타운점,홍길동,경기도 부천시 오정동 558-10번지 ,,01073223539,,37.5279515,126.787188,stock1424
1235501425,지에스25중동헤리움점,홍길동,경기도 부천시 중동 1141-3번지 신중동역 헤리움 메트로타워 102호일부 ,,01001718445,,37.5026803,126.7736558,stock1425
1235501426,지에스이십오송내제일점,홍길동,경기도 부천시 송내동 586-3번지 1층일부호 ,,01098108449,,37.4834547,126.7698591,stock1426
1235501427,CU부천계남로점,홍길동,경기도 부천시 춘의동 175-7번지 성진그린타운 1층일부 ,,01041884782,,37.5021481,126.7827726,stock1427
1235501428,GS25 원종뉴월드점,홍길동,경기도 부천시 원종동 180-4번지 뉴월드맨숀,,01018580886,,37.5308956,126.8066273,stock1428
1235501429,GS25소사느티나무점,홍길동,"경기도 부천시 소사본동 77-32번지 ,1층일부",,01048969544,,37.4789846,126.7932643,stock1429
1235501430,GS25여월성곡점,홍길동,경기도 부천시 여월동 10번지 한양리더스빌 2층 202호 일부,,01077968499,,37.5169295,126.8008273,stock1430
1235501431,씨유 도당누리점,홍길동,경기도 부천시 도당동 105-4번지 1층 일부 ,,01012104765,,37.5185906,126.7923844,stock1431
1235501432,GS25부천시민회관점,홍길동,경기도 부천시 중동 795번지 1층 일부 ,,01062955922,,37.48734922,126.7709438,stock1432
1235501433,GS25춘의우남점,홍길동,경기도 부천시 춘의동 141-4번지 1층일부 ,,01083952039,,37.50417746,126.7839089,stock1433
1235501434,이마트24 중동래미안,홍길동,경기도 부천시 중동 1293-1번지 래미안부천중동 113동 116일부호,,01057653481,,37.50798346,126.7763766,stock1434
1235501435,세븐일레븐 부천메트로점,홍길동,경기도 부천시 중동 1152-3번지 메트로펠리스1 비동 106호 일부 ,,01094586935,,37.50128608,126.7701882,stock1435
1235501436,씨앤디마트,홍길동,경기도 부천시 원종동 343-3번지 월드맨션 ,,01072658522,,37.519647,126.8094621,stock1436
1235501437,씨유 상동대신점,홍길동,경기도 부천시 상동 538-6번지 대신스카이빌 108호일부 ,,01056452877,,37.50600718,126.7568056,stock1437
1235501438,씨유상동사랑마을점,홍길동,"경기도 부천시 상동 415번지 사랑마을 상가동 107, 108, 109호 일부 ",,01001773812,,37.4958461,126.7578227,stock1438
1235501439,지에스25 소사수연메인점,홍길동,경기도 부천시 소사본동 159-30번지 1층 ,,01027322956,,37.4761266,126.7973534,stock1439
1235501440,지에스25송내푸르지오점,홍길동,경기도 부천시 송내동 377-7번지 부천 중동역 2차 푸르지오 A단지 104호,,01061613941,,37.48517951,126.767242,stock1440
1235501441,지에스25부천심곡행복,홍길동,경기도 부천시 원미동 138-1번지 화신빌딩 1층 일부 ,,01032964084,,37.4918998,126.7854938,stock1441
1235501442,부천테크노월드점(이마트24),홍길동,경기도 부천시 도당동 163-15번지 부천테크노월드 106호,,01033569123,,37.5108666,126.7811635,stock1442
1235501443,지에스25심곡중앙점,홍길동,경기도 부천시 심곡본동 669-6번지 1층 일부호,,01003871398,,37.4825644,126.7800487,stock1443
1235501444,씨유부천소명여고점,홍길동,경기도 부천시 소사동 3-19번지 1층 일부 ,,01096308840,,37.48668229,126.7899865,stock1444
1235501445,GS25 부천상도,홍길동,경기도 부천시 상동 420번지 1층,,01082460724,,37.4932901,126.7592219,stock1445
1235501446,GS25부천애플점 내 휴게음식점,홍길동,경기도 부천시 춘의동 188-5번지 애플하우스 1층 101호,,01001769168,,37.5014564,126.7938574,stock1446
1235501447,미니스톱부천시네마점,홍길동,"경기도 부천시 심곡동 383-1번지 ,2,3,4 시네마존 103호 ",,01016350494,,37.48579198,126.781102,stock1447
1235501448,CU부천산들점,홍길동,경기도 부천시 옥길동 753-3번지 ,,01003119944,,37.46198956,126.8189358,stock1448
1235501449,지에스25송내성주로점,홍길동,경기도 부천시 송내동 463-62번지 ,,01082475326,,37.4792594,126.7669892,stock1449
1235501450,지에스이십오중동복사골점,홍길동,경기도 부천시 중동 720-1번지 1층일부 ,,01021889860,,37.4942067,126.7669083,stock1450
1235501451,지에스25심곡제일(GS),홍길동,경기도 부천시 심곡동 344-4번지 1층일부,,01063795431,,37.4883192,126.7739937,stock1451
1235501452,CU부천오정원룸점,홍길동,경기도 부천시 오정동 743번지 Ohoo company ,,01079658496,,37.53348125,126.7858824,stock1452
1235501453,씨유 괴안스마트점,홍길동,경기도 부천시 괴안동 175-4번지 스마트타운 ,,01035716087,,37.4856834,126.817487,stock1453
1235501454,지에스25송내삼익점,홍길동,경기도 부천시 송내동 609번지 1층일부,,01093979541,,37.4800132,126.7699941,stock1454
1235501455,GS(지에스)25부천심곡산우물점,홍길동,경기도 부천시 심곡동 359번지 1층 일부 ,,01056771683,,37.4864259,126.7733776,stock1455
1235501456,이마트24오정산단점,홍길동,경기도 부천시 오정동 394-22번지 1층,,01039491199,,37.5288696,126.7818003,stock1456
1235501457,씨유부천테크노파크점,홍길동,경기도 부천시 삼정동 276-12번지 ,,01066464336,,37.51765299,126.7657567,stock1457
1235501458,씨유심곡골드점,홍길동,경기도 부천시 심곡동 158-1번지 1층 일부 ,,01067304859,,37.4894833,126.7844945,stock1458
1235501459,GS25 오정해나라점,홍길동,경기도 부천시 오정동 592-17번지 1층 일부 ,,01076641302,,37.52675573,126.783628,stock1459
1235501460,경기부천나눔지역자활센터지에스(GS)25중동중앙점,홍길동,경기도 부천시 중동 1127-6번지 1층 일부 ,,01050486176,,37.4967302,126.7764671,stock1460
1235501461,이마트24편의점심곡소림사점,홍길동,경기도 부천시 심곡본동 643-12번지 1층일부 ,,01050025218,,37.4783452,126.7786933,stock1461
1235501462,씨유송내남부역점,홍길동,경기도 부천시 송내동 708-1번지 1층 일부호 ,,01081773704,,37.4857893,126.7527223,stock1462
1235501463,이마트24 고강수주점,홍길동,경기도 부천시 고강동 366번지 세영하이츠맨션 ,,01001987310,,37.530534,126.817014,stock1463
1235501464,CU원미구청점,홍길동,경기도 부천시 원미동 70-3번지 1층 일부 ,,01000606591,,37.4969833,126.7865421,stock1464
1235501465,CU원종사랑,홍길동,경기도 부천시 원종동 229번지 성진그린타운 ,,01055374557,,37.52642246,126.8040485,stock1465
1235501466,지에스25(GS25) 부천대로점,홍길동,경기도 부천시 내동 54-1번지 ,,01058046510,,37.51700838,126.7748223,stock1466
1235501467,씨유중동미리내점,홍길동,경기도 부천시 중동 1179번지 ,,01080296632,,37.4998147,126.7734044,stock1467
1235501468,지에스(GS)25국민차차차점,홍길동,경기도 부천시 삼정동 366-1번지 국민차 매매단지 ,,01095838950,,37.5232263,126.7617716,stock1468
1235501469,CU역곡지영점,홍길동,경기도 부천시 괴안동 125-5번지 인광빌딩 1층일부호,,01083745945,,37.482956,126.8134574,stock1469
1235501470,GS25심곡행운점,홍길동,경기도 부천시 심곡동 92-28번지 1층일부,,01027389129,,37.4954557,126.7838552,stock1470
1235501471,CU(씨유)역곡 상상점,홍길동,경기도 부천시 역곡동 111-9번지 1층 103호 일부 ,,01076063307,,37.4865686,126.8131882,stock1471
1235501472,지에스(GS)25상동에이스점,홍길동,경기도 부천시 상동 523-8번지 에이스프라자104호일부,,01031125781,,37.5125933,126.7524971,stock1472
1235501473,지에스(GS)25뉴상동디아뜨점,홍길동,경기도 부천시 상동 530-1번지 디아뜨갤러리4차 112호 일부 ,,01001084833,,37.50759512,126.7493245,stock1473
1235501474,미니스톱 부천상이로점,홍길동,경기도 부천시 상동 614-7번지 1층일부,,01066967988,,37.4896507,126.7425782,stock1474
1235501475,씨유부천고강점,홍길동,경기도 부천시 고강동 304-4번지 대하에버그린빌라 101호 일부 1동,,01094873773,,37.52396,126.8133425,stock1475
1235501476,세븐일레븐옥길자이점,홍길동,경기도 부천시 옥길동 776-1번지 부천옥길자이 지하204호 ,,01006681502,,37.46370941,126.8125791,stock1476
1235501477,씨유원미베스트점,홍길동,경기도 부천시 원미동 190-20번지 1층 일부,,01003419579,,37.490233,126.7904626,stock1477
1235501478,미니스톱부천파크리움점,홍길동,경기도 부천시 중동 1146-5번지 센트럴파크리움 108호 일부 ,,01070756414,,37.50159481,126.7714087,stock1478
1235501479,이마트24 부천메트로점,홍길동,경기도 부천시 중동 1145-1번지 매트로펠리스II-B  113호일부,,01064194689,,37.5011528,126.7711612,stock1479
1235501480,지에스25소사팰리스점,홍길동,경기도 부천시 소사본동 55-2번지 대은팰리스뷰아파트 101동 소매점6호,,01013855441,,37.4803706,126.8027686,stock1480
1235501481,GS25부천삼보테크노점,홍길동,경기도 부천시 춘의동 195번지 삼보테크노타워 B141호,,01013291438,,37.5015694,126.7915161,stock1481
1235501482,이마트24역곡역점,홍길동,경기도 부천시 괴안동 113-1번지 역곡하이뷰 ,,01052163543,,37.4843485,126.8109325,stock1482
1235501483,GS부천송내고점,홍길동,경기도 부천시 송내동 693-7번지 1층 일부호,,01003501502,,37.486321,126.7443875,stock1483
1235501484,GS25부천소사본점,홍길동,경기도 부천시 소사본동 210-48번지 1층일부,,01054971728,,37.4725164,126.793825,stock1484
1235501485,예스플러스 도당점,홍길동,경기도 부천시 도당동 183-13번지 1층일부,,01028822670,,37.5080403,126.7875507,stock1485
1235501486,세븐일레븐(부천소사2호점),홍길동,"경기도 부천시 소사본동 152-7번지 ,1층",,01034637493,,37.4772402,126.7952702,stock1486
1235501487,GS25(역곡제일점),홍길동,경기도 부천시 역곡동 202-1번지 대림e편한세상 상가동 104호일부,,01038838806,,37.4897594,126.8139943,stock1487
1235501488,세븐일레븐 부천소사본점,홍길동,"경기도 부천시 소사본동 400-2번지 ,101호 일부",,01062070545,,37.4677934,126.7979414,stock1488
1235501489,지에스(GS)25상동파크,홍길동,경기도 부천시 상동 319-32번지 주건축물제1동 1층일부 ,,01085478173,,37.488374,126.7607982,stock1489
1235501490,씨유 부천북도서관점,홍길동,경기도 부천시 도당동 141-2번지 성진그린타운103동 101호일부,,01026014578,,37.5202264,126.7952077,stock1490
1235501491,지에스25(고강행복점),홍길동,경기도 부천시 고강동 354-15번지 1층 일부,,01051337028,,37.5305919,126.8194915,stock1491
1235501492,지에스(GS)25옥길센트럴점,홍길동,경기도 부천시 옥길동 748-1번지 엘에이치옥길센트럴힐,,01032063686,,37.4622151,126.8250502,stock1492
1235501493,씨유부천심중로점,홍길동,경기도 부천시 심곡동 336-32번지 1층 일부 ,,01054748307,,37.48901273,126.7738559,stock1493
1235501494,지에스25 소사양우점,홍길동,경기도 부천시 소사본동 301-33번지 1층,,01057760606,,37.470263,126.7984095,stock1494
1235501495,GS25 편의점,홍길동,경기도 부천시 작동 32-10번지 1층 ,,01068902616,,37.5186753,126.8159349,stock1495
1235501496,GS25부천하나점,홍길동,경기도 부천시 심곡동 329-33번지 1층일부,,01028797274,,37.489181,126.777044,stock1496
1235501497,지에스(GS)25상동타운점,홍길동,"경기도 부천시 상동 545-11번지 ,상동타운 108호",,01002419660,,37.5046176,126.7515512,stock1497
1235501498,지에스(GS)25 역곡빌리지점,홍길동,경기도 부천시 괴안동 112-24번지 1층일부,,01033358406,,37.4836247,126.8090689,stock1498
1235501499,GS25 원종성오로점,홍길동,경기도 부천시 원종동 208번지 선진그린빌 102호,,01071289359,,37.5253993,126.8010759,stock1499
1235501500,지에스25부천은성로점,홍길동,경기도 부천시 소사본동 166-8번지 1층일부,,01005367569,,37.4752346,126.792246,stock1500
1235501501,세븐일레븐(고강은데미점),홍길동,경기도 부천시 고강동 298-18번지 1층일부,,01040461959,,37.5209214,126.8119588,stock1501
1235501502,씨유소사스마일점,홍길동,"경기도 부천시 소사본동 147-32번지 ,1층일부",,01060097562,,37.4770729,126.7923765,stock1502
1235501503,세븐일레븐부천고강로점,홍길동,경기도 부천시 고강동 362-6번지 모던하우스플러스 1층 101호일부 ,,01076590585,,37.52924224,126.8195945,stock1503
1235501504,세븐일레븐 (송내3호점),홍길동,"경기도 부천시 송내동 369-1번지 ,1층 ",,01095354918,,37.48523149,126.7617468,stock1504
1235501505,지에스25 소사센트럴점,홍길동,"경기도 부천시 소사본동 75번지 Shc타워 1층 107, 108호 ",,01021370691,,37.48104099,126.7944344,stock1505
1235501506,지에스(GS)25부천드림파크점,홍길동,경기도 부천시 소사동 39-4번지 IHO드림파크아파트,,01004235602,,37.4831477,126.7987136,stock1506
1235501507,씨유심곡그랜드,홍길동,"경기도 부천시 심곡본동 806-8번지 ,1층일부",,01055353659,,37.4764271,126.7745161,stock1507
1235501508,세븐일레븐 상동맘모스점,홍길동,"경기도 부천시 상동 545-2번지 맘모스타워, 106호일부 ",,01039063570,,37.50483656,126.750088,stock1508
1235501509,씨유(CU)괴안중앙점,홍길동,"경기도 부천시 괴안동 171-6번지 ,대진아파트 나동 1층일부 ",,01059889901,,37.48037694,126.8065222,stock1509
1235501510,지에스25 고강제일시장점,홍길동,경기도 부천시 고강동 311-5번지 1층일부,,01097665448,,37.5285371,126.8134327,stock1510
1235501511,미니스톱부천여월점,홍길동,경기도 부천시 여월동 4-32번지 대향빌딩 1층일부,,01033089812,,37.5205071,126.7959875,stock1511
1235501512,미니스톱소사삼익점,홍길동,"경기도 부천시 괴안동 204-3번지 ,삼익아파트상가동 1층 107호일부",,01012672915,,37.4769824,126.8025176,stock1512
1235501513,GS25부천직업학교점,홍길동,"경기도 부천시 송내동 366번지 ,상승프라자 1층 103호 ",,01063025668,,37.4838704,126.7614911,stock1513
1235501514,세븐일레븐 부천고강사랑점,홍길동,경기도 부천시 고강동 378-8번지 삼원드림빌 1동 101호 일부 ,,01061818106,,37.52772709,126.8178767,stock1514
1235501515,쎄븐일레븐(신흥점),홍길동,경기도 부천시 중동 1066-12번지 1층,,01023121380,,37.504785,126.7764428,stock1515
1235501516,씨유심곡사거리,홍길동,경기도 부천시 심곡동 298-22번지 1층 ,,01055158082,,37.49101087,126.7774682,stock1516
1235501517,GS25부천춘의점,홍길동,경기도 부천시 춘의동 203-1번지 메디컬센터 101호,,01078395169,,37.5016243,126.7869924,stock1517
1235501518,세븐일레븐부천계남역점,홍길동,경기도 부천시 중동 1079-3번지 골든타워 104호일부,,01069277105,,37.5032024,126.7780535,stock1518
1235501519,미니스톱 범박휴먼시아점,홍길동,"경기도 부천시 괴안동 251-1번지 ,범박휴먼시아1단지상가동 1층 105호일부 ",,01010584989,,37.4777407,126.8143524,stock1519
1235501520,GS25삼정타운,홍길동,경기도 부천시 삼정동 283-10번지 1층,,01036540752,,37.5182559,126.7677714,stock1520
1235501521,세븐일레븐 부천대야하이빌점,홍길동,경기도 부천시 상동 545-17번지 대야하이빌3 117호 일부 ,,01087459268,,37.50453792,126.7498986,stock1521
1235501522,씨유부천원종점내 휴게,홍길동,경기도 부천시 원종동 375번지 1층일부,,01090019917,,37.519593,126.8041005,stock1522
1235501523,미니스톱부천세일점,홍길동,"경기도 부천시 심곡동 350-1번지 ,1층일부 ",,01073050986,,37.48887717,126.7831281,stock1523
1235501524,미니스톱부천광장점,홍길동,경기도 부천시 심곡동 170-21번지,,01011928270,,37.4851209,126.7836027,stock1524
1235501525,지에스(GS)25뉴상동아크로점,홍길동,"경기도 부천시 상동 402-1번지 상동아크로텔105,111호일부",,01040059520,,37.4908728,126.7536099,stock1525
1235501526,CU원종행복점,홍길동,경기도 부천시 원종동 273-2번지 1층 101호 일부,,01016216956,,37.5266776,126.8057899,stock1526
1235501527,GS25중동뜨란채점,홍길동,경기도 부천시 중동 1027-3번지 107호 일부,,01032279255,,37.5109537,126.7612456,stock1527
1235501528,GS25송내우성점,홍길동,"경기도 부천시 송내동 331-7번지 ,8, 1층",,01064601461,,37.4835937,126.7583828,stock1528
1235501529,지에스(GS)25부천문예점,홍길동,"경기도 부천시 중동 775-2번지 외 1필지, 1층일부",,01089407077,,37.4923451,126.7686329,stock1529
1235501530,GS(지에스)25부천 심곡점,홍길동,경기도 부천시 심곡동 366-1번지 1층 일부,,01076130315,,37.4907057,126.7829079,stock1530
1235501531,GS25심곡정명점,홍길동,"경기도 부천시 심곡본동 621-4번지 ,1층일부 ",,01041946072,,37.4786005,126.7755722,stock1531
1235501532,CU부천심곡본동점,홍길동,경기도 부천시 심곡본동 687번지 성도빌딩 1층 일부호,,01097440153,,37.481044,126.7812743,stock1532
1235501533,미니스톱부천춘의점,홍길동,경기도 부천시 춘의동 220-50번지 1층일부,,01042028164,,37.4999243,126.7836612,stock1533
1235501534,세븐일레븐 부천시청점,홍길동,경기도 부천시 중동 1158-8번지 1층일부 ,,01029968431,,37.50312153,126.7643809,stock1534
1235501535,씨유여월라온점,홍길동,경기도 부천시 여월동 7-125번지 신원프린스B동 1층 101호,,01037820718,,37.5188371,126.7993403,stock1535
1235501536,지에스(GS)25역곡본점,홍길동,경기도 부천시 역곡동 70-11번지 1층일부,,01062363631,,37.4873441,126.8080416,stock1536
1235501537,미니스톱부천소신점,홍길동,경기도 부천시 심곡동 145-11번지 1층,,01071677729,,37.4852319,126.7851853,stock1537
1235501538,지에스25부천전원마을점,홍길동,경기도 부천시 작동 427-1번지 1층일부,,01093867897,,37.5075105,126.8093803,stock1538
1235501539,GS25부천원미점,홍길동,경기도 부천시 원미동 94-3번지 1층일부,,01065900155,,37.493424,126.7912677,stock1539
1235501540,GS25부천괴안점,홍길동,경기도 부천시 괴안동 71번지 1층일부,,01065080413,,37.478844,126.8057913,stock1540
1235501541,씨유(C.U)부천오정산업단지점,홍길동,"경기도 부천시 오정동 763-3번지 ,1층 일부",,01091864418,,37.5309494,126.7810249,stock1541
1235501542,씨유부천심곡점,홍길동,"경기도 부천시 심곡본동 672-4번지 ,1층",,01084788753,,37.4827116,126.781665,stock1542
1235501543,세븐일레븐부천송내점,홍길동,경기도 부천시 상동 400-3번지 ,,01024808873,,37.49131346,126.7524743,stock1543
1235501544,GS25 중동무지개점,홍길동,경기도 부천시 중동 590-21번지 1층일부,,01089317241,,37.4970093,126.7626588,stock1544
1235501545,세븐일레븐 부천오정점,홍길동,경기도 부천시 오정동 574번지 1층 ,,01049054233,,37.52787868,126.7855866,stock1545
1235501546,지에스(GS)25 중동한라점,홍길동,경기도 부천시 중동 1028-1번지 105호 일부,,01034760288,,37.5084525,126.7629615,stock1546
1235501547,씨유내동공단점,홍길동,경기도 부천시 내동 199번지 1층일부,,01028797283,,37.5174786,126.7804652,stock1547
1235501548,GS25송내은서점,홍길동,경기도 부천시 송내동 709-1번지 송내코아 103호,,01003720796,,37.4869608,126.7527975,stock1548
1235501549,지에스25시부천성곡,홍길동,"경기도 부천시 원종동 378번지 ,378-11 ,1층 일부 ",,01023125541,,37.51837457,126.8028256,stock1549
